證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
086225,大立光統一0A購07,0,0,0,--,--,--,--, ,0.00,0.19,400,0.20,400,"3,020.00"
086226,亞光統一0A購07,"170,000",4,"46,400",0.27,0.28,0.27,0.28,+,0.02,0.28,400,0.29,100,82.00
086227,聯詠統一0A購06,0,0,0,--,--,--,--, ,0.00,0.21,10,0.22,10,509.00
086228,晶技統一0A購01,"352,000",17,"201,260",0.56,0.65,0.53,0.58,+,0.04,0.52,10,0.57,10,119.00
086229,晶技統一0A購02,"644,000",42,"613,320",0.87,1.10,0.86,0.99,+,0.15,0.96,400,0.98,100,119.00
086230,創意統一0A購07,"100,000",1,"38,000",0.38,0.38,0.38,0.38,-,0.02,0.39,10,0.40,10,415.00
086231,創意統一0A購08,0,0,0,--,--,--,--, ,0.00,0.14,10,0.15,13,415.00
086232,創意統一0A購09,0,0,0,--,--,--,--, ,0.00,0.32,400,0.33,400,415.00
086233,群創統一0A購02,"455,000",24,"698,080",1.50,1.74,1.49,1.74,+,0.37,1.76,400,1.82,5,21.00
086234,廣宇台新08購01,0,0,0,--,--,--,--, ,0.00,0.36,10,0.37,10,0.00
086235,上証2X元富08購02,"50,000",1,"2,500",0.05,0.05,0.05,0.05,-,0.01,0.04,25,0.05,25,67.00
086236,長興元富08購01,0,0,0,--,--,--,--, ,0.00,0.92,25,1.02,10,40.10
086237,新光鋼元富08購01,0,0,0,--,--,--,--, ,0.00,7.15,25,7.65,10,64.70
086238,南亞科元富0C購01,0,0,0,--,--,--,--, ,0.00,0.24,25,0.25,25,78.90
086239,義隆元富08購02,0,0,0,--,--,--,--, ,0.00,3.36,25,3.39,25,212.00
086240,美食元富08購01,"255,000",20,"762,790",3.02,3.02,2.92,2.96,-,0.27,2.92,25,3.00,25,177.00
086241,晶豪科元富08購04,0,0,0,--,--,--,--, ,0.00,4.16,25,--,0,131.50
086242,大立光元富0B購01,"5,000",1,"3,700",0.74,0.74,0.74,0.74,X,0.00,0.73,25,0.74,25,"3,020.00"
086243,同欣電元富0B購02,"30,000",1,"8,700",0.29,0.29,0.29,0.29,X,0.00,0.39,25,0.79,8,196.50
086244,裕隆麥證08購01,"160,000",10,"64,480",0.41,0.41,0.40,0.40,-,0.04,0.43,10,0.44,10,0.00
086245,台積電麥證0A購03,"6,000",1,900,0.15,0.15,0.15,0.15,+,0.01,0.15,998,0.16,450,0.00
086246,華邦電麥證08購02,"52,000",2,"53,020",1.01,1.02,1.01,1.02,-,0.08,1.23,10,1.24,10,0.00
086247,萬海麥證0A購01,0,0,0,--,--,--,--, ,0.00,18.70,10,--,0,0.00
086248,聯詠麥證09購01,"5,000",1,"2,150",0.43,0.43,0.43,0.43,-,0.03,0.44,10,0.45,10,0.00
086249,和碩麥證08購01,"37,000",12,"16,640",0.45,0.45,0.44,0.45,-,0.02,0.46,10,0.47,10,0.00
086250,滬深2X中信0A購02,"200,000",2,"50,000",0.25,0.25,0.25,0.25,-,0.03,0.25,100,0.26,100,0.00
086251,台積電中信09購11,0,0,0,--,--,--,--, ,0.00,0.48,100,0.49,100,0.00
086252,華邦電中信0A購02,"45,000",4,"18,500",0.41,0.48,0.39,0.48,+,0.03,0.47,30,0.48,30,0.00
086253,微星中信09購01,"314,000",4,"75,400",0.24,0.25,0.24,0.25, ,0.00,0.26,30,0.27,30,0.00
086254,欣興中信0A購01,"533,000",43,"437,160",0.74,0.91,0.73,0.88,+,0.13,0.88,23,0.91,10,0.00
086255,彩晶中信0B購01,0,0,0,--,--,--,--, ,0.00,--,0,--,0,0.00
086256,滬深2X兆豐0A購01,0,0,0,--,--,--,--, ,0.00,0.34,10,0.42,10,26.50
086257,台化兆豐09購01,0,0,0,--,--,--,--, ,0.00,0.36,10,0.39,10,85.30
086258,儒鴻永豐09購01,"230,000",7,"402,860",1.68,1.80,1.68,1.80,+,0.34,1.74,100,1.78,10,629.00
086259,聚陽永豐09購01,"141,000",7,"151,330",1.01,1.24,1.01,1.24,+,0.25,1.14,499,1.16,10,264.50
086260,台橡永豐09購01,"65,000",9,"46,570",0.72,0.73,0.71,0.73,+,0.08,0.73,100,0.74,10,35.50
086261,南帝永豐09購01,0,0,0,--,--,--,--, ,0.00,7.25,75,--,0,141.00
086262,鴻海永豐09購02,0,0,0,--,--,--,--, ,0.00,0.75,499,0.76,100,113.00
086263,台積電永豐09購02,0,0,0,--,--,--,--, ,0.00,0.76,499,0.77,100,606.00
086264,英業達永豐09購01,"240,000",4,"41,600",0.17,0.19,0.17,0.19,+,0.03,0.19,100,0.20,62,26.10
086265,友達永豐09購01,"201,000",12,"331,260",1.58,2.00,1.58,2.00,+,0.51,1.98,100,2.70,394,22.85
086266,義隆永豐09購01,"601,000",4,"228,400",0.37,0.40,0.37,0.40, ,0.00,0.40,100,0.41,37,212.00
086267,亞光永豐09購01,0,0,0,--,--,--,--, ,0.00,0.20,499,0.21,100,82.00
086268,群創永豐09購01,"90,000",9,"68,800",0.73,0.81,0.73,0.78,+,0.15,0.99,20,--,0,21.00
086269,台勝科永豐09購01,"1,105,000",36,"694,470",0.58,0.65,0.58,0.59,+,0.09,0.57,100,0.58,29,183.00
086270,崇越永豐09購01,0,0,0,--,--,--,--, ,0.00,0.28,100,0.29,62,123.00
086271,矽創永豐09購01,"5,000",2,"13,660",2.71,2.82,2.71,2.82,X,0.00,2.82,2,2.90,1,291.50
086272,南電永豐09購01,"320,000",12,"211,930",0.61,0.71,0.60,0.71,-,0.02,0.72,499,0.73,62,354.50
086273,致新永豐09購01,"200,000",3,"92,960",0.44,0.48,0.44,0.48, ,0.00,0.43,100,0.45,25,233.00
086274,南茂永豐09購01,"940,000",40,"911,390",0.86,1.04,0.86,1.04,+,0.09,1.04,100,1.05,50,49.65
086275,台灣50群益09購07,0,0,0,--,--,--,--, ,0.00,1.20,25,1.21,10,138.30
086276,T50正2群益09購05,0,0,0,--,--,--,--, ,0.00,2.10,25,2.11,10,127.20
086277,滬深2X群益0A購01,"70,000",5,"55,100",0.71,0.81,0.71,0.78,X,0.00,0.74,25,0.76,10,26.50
086278,東鋼群益09購01,0,0,0,--,--,--,--, ,0.00,7.35,25,--,0,48.10
086279,金寶群益0A購01,"62,000",5,"65,560",1.00,1.08,1.00,1.08,X,0.00,1.08,25,1.10,10,13.40
086280,華碩群益0A購01,"18,000",6,"54,080",3.01,3.03,2.97,3.03,-,0.14,3.09,25,3.12,10,388.00
086281,友達群益09購09,"14,000",1,"50,960",3.64,3.64,3.64,3.64,X,0.00,4.38,25,--,0,22.85
086282,友達群益09購10,"10,000",2,"20,600",2.06,2.06,2.06,2.06,X,0.00,2.07,25,--,0,22.85
086283,友達群益09購11,"2,000",2,"5,040",2.38,2.66,2.38,2.66,X,0.00,1.86,25,--,0,22.85
086284,興勤群益09購01,"102,000",5,"32,800",0.32,0.40,0.32,0.40,X,0.00,0.39,25,0.49,10,183.00
086285,聯發科群益09購02,0,0,0,--,--,--,--, ,0.00,2.04,25,2.14,10,978.00
086286,義隆群益09購01,"451,000",7,"419,350",0.87,0.96,0.85,0.96, ,0.00,0.96,25,1.00,10,212.00
086287,京鼎群益0B購01,0,0,0,--,--,--,--, ,0.00,0.87,25,0.88,10,234.50
086288,群創群益0B購01,0,0,0,--,--,--,--, ,0.00,--,0,--,0,21.00
086289,上緯控群益0B購01,"72,000",2,"40,840",0.57,0.57,0.55,0.55,-,0.03,0.56,25,0.57,10,119.50
086290,盛群群益09購01,"84,000",10,"241,400",2.50,3.43,2.50,3.43,+,0.61,3.35,25,3.43,11,109.50
086291,力成群益09購01,0,0,0,--,--,--,--, ,0.00,1.38,25,1.43,10,107.00
086292,南茂群益09購01,0,0,0,--,--,--,--, ,0.00,6.35,25,6.45,10,49.65
086293,南茂群益09購02,0,0,0,--,--,--,--, ,0.00,6.05,25,6.55,10,49.65
086294,滬深2X日盛09購01,0,0,0,--,--,--,--, ,0.00,0.14,25,0.18,10,26.50
086295,佳世達日盛09購01,0,0,0,--,--,--,--, ,0.00,0.54,25,0.63,10,30.10
086296,佳世達日盛0A購01,0,0,0,--,--,--,--, ,0.00,0.34,25,0.43,25,30.10
086297,華新科日盛09購01,0,0,0,--,--,--,--, ,0.00,0.10,25,0.19,25,217.00
086298,創意日盛09購01,0,0,0,--,--,--,--, ,0.00,0.19,25,0.28,25,415.00
086299,群創日盛09購02,0,0,0,--,--,--,--, ,0.00,2.96,25,--,0,21.00
086300,台積電麥證09購03,0,0,0,--,--,--,--, ,0.00,0.40,998,0.41,950,0.00
086301,聯發科麥證0C購03,0,0,0,--,--,--,--, ,0.00,0.44,10,0.50,10,0.00
086303,台化凱基09購01,0,0,0,--,--,--,--, ,0.00,0.23,100,0.24,100,85.30
086304,中鋼凱基11購01,0,0,0,--,--,--,--, ,0.00,4.17,100,--,0,35.45
086305,華通凱基09購01,"552,000",19,"232,960",0.42,0.45,0.40,0.41,-,0.01,0.40,130,0.41,100,41.00
086306,台積電凱基09購12,"10,000",1,"4,700",0.47,0.47,0.47,0.47,-,0.04,0.49,100,0.51,100,606.00
086307,華邦電凱基0C購01,"58,000",7,"54,510",0.86,0.95,0.85,0.95,X,0.00,0.96,100,0.97,100,34.45
086308,華邦電凱基12購01,0,0,0,--,--,--,--, ,0.00,1.24,100,1.25,100,34.45
086309,英業達凱基09購01,"106,000",9,"90,420",0.81,0.88,0.81,0.87,+,0.13,0.88,100,0.90,30,26.10
086310,南亞科凱基11購01,0,0,0,--,--,--,--, ,0.00,0.31,100,0.32,100,78.90
086311,南亞科凱基12購01,0,0,0,--,--,--,--, ,0.00,0.25,100,0.26,100,78.90
086312,友達凱基0B購03,"401,000",14,"655,690",1.45,1.90,1.45,1.90,+,0.38,1.90,360,--,0,22.85
086313,奇力新凱基0A購01,"211,000",3,"94,950",0.45,0.45,0.45,0.45,+,0.08,0.42,100,0.43,20,101.50
086314,義隆凱基0B購01,"239,000",11,"222,460",0.87,0.94,0.84,0.94, ,0.00,0.93,499,0.94,20,212.00
086315,大立光凱基09購06,0,0,0,--,--,--,--, ,0.00,0.50,100,0.51,50,"3,020.00"
086316,景碩凱基09購02,"101,000",8,"100,540",0.93,1.19,0.93,1.19,+,0.26,1.13,100,1.18,15,122.00
086317,群創凱基0B購03,0,0,0,--,--,--,--, ,0.00,1.37,460,--,0,21.00
086318,彩晶凱基0B購02,"150,000",19,"602,850",4.01,4.13,3.94,4.13,+,0.35,4.43,6,5.15,10,22.15
086319,盛群凱基0A購01,"40,000",4,"28,300",0.70,0.71,0.70,0.71,+,0.04,0.78,100,0.80,20,109.50
086320,南電凱基09購05,"634,000",20,"863,930",1.27,1.45,1.18,1.45,-,0.01,1.46,100,1.47,50,354.50
086321,南電凱基0B購01,"8,000",1,"7,200",0.90,0.90,0.90,0.90,+,0.05,0.91,100,0.92,50,354.50
086322,致新凱基0A購01,"141,000",3,"128,310",0.91,0.91,0.91,0.91,X,0.00,0.88,100,0.89,50,233.00
086323,臺股指凱基11購02,"31,000",3,"19,270",0.60,0.67,0.60,0.67,-,0.01,0.67,498,0.68,499,0.00
086324,滬深2X元大09購03,0,0,0,--,--,--,--, ,0.00,0.04,599,0.09,13,26.50
086325,道瓊反元大09購01,0,0,0,--,--,--,--, ,0.00,0.06,100,0.16,10,8.17
086326,道瓊反元大09購02,0,0,0,--,--,--,--, ,0.00,0.03,100,0.13,10,8.17
086327,聚陽元大09購01,0,0,0,--,--,--,--, ,0.00,2.73,100,2.79,10,264.50
086328,中興電元大09購02,"268,000",8,"220,640",0.81,0.83,0.81,0.83,+,0.04,0.88,10,0.89,50,51.30
086329,中興電元大09購03,"68,000",2,"50,320",0.74,0.74,0.74,0.74,-,0.03,0.81,10,0.82,50,51.30
086330,聯電元大09購02,"8,000",4,"3,710",0.45,0.50,0.45,0.50,+,0.03,0.50,100,0.51,50,53.30
086331,國巨元大09購03,0,0,0,--,--,--,--, ,0.00,0.28,100,0.38,10,545.00
086332,廣宇元大0B購01,"801,000",35,"840,680",1.07,1.07,1.02,1.04,-,0.11,1.03,10,1.04,50,40.45
086333,台積電元大09購12,0,0,0,--,--,--,--, ,0.00,0.90,100,0.91,50,606.00
086334,台積電元大09購13,"85,000",2,"50,850",0.59,0.60,0.59,0.60,-,0.05,0.65,100,0.66,50,606.00
086335,旺宏元大09購02,0,0,0,--,--,--,--, ,0.00,0.57,100,0.58,50,44.70
086336,旺宏元大11購02,"876,000",17,"380,010",0.42,0.45,0.41,0.45,+,0.03,0.44,100,0.45,50,44.70
086337,友達元大09購05,"161,000",19,"318,750",1.90,2.36,1.84,2.36,+,0.68,2.31,10,2.36,5,22.85
086338,友達元大09購06,"52,000",6,"75,200",1.39,1.49,1.39,1.40,+,0.19,1.74,10,--,0,22.85
086339,興勤元大09購01,0,0,0,--,--,--,--, ,0.00,0.38,499,0.40,50,183.00
086340,義隆元大09購01,"146,000",18,"179,640",1.10,1.24,1.10,1.24,+,0.03,1.23,499,1.26,50,212.00
086341,義隆元大0A購01,"176,000",5,"239,700",1.33,1.55,1.33,1.55,+,0.03,1.55,5,1.57,50,212.00
086342,可成元大09購01,0,0,0,--,--,--,--, ,0.00,0.37,100,0.38,50,182.00
086343,華新科元大09購03,"190,000",6,"31,700",0.14,0.18,0.14,0.18,X,0.00,0.17,499,0.18,250,217.00
086344,華新科元大11購01,0,0,0,--,--,--,--, ,0.00,0.47,499,0.48,250,217.00
086345,華新科元大11購02,"80,000",2,"14,900",0.18,0.19,0.18,0.19,+,0.02,0.18,499,0.19,250,217.00
086346,長榮航元大09購01,0,0,0,--,--,--,--, ,0.00,3.04,100,3.14,10,20.30
086347,長榮航元大0B購01,0,0,0,--,--,--,--, ,0.00,2.97,100,--,0,20.30
086348,大立光元大09購04,0,0,0,--,--,--,--, ,0.00,0.13,100,0.14,50,"3,020.00"
086349,大立光元大09購05,0,0,0,--,--,--,--, ,0.00,0.09,100,0.10,50,"3,020.00"
086350,大立光元大09購06,0,0,0,--,--,--,--, ,0.00,0.16,100,0.17,50,"3,020.00"
086351,晶技元大09購02,"1,000",1,"1,800",1.80,1.80,1.80,1.80,X,0.00,1.52,499,1.62,10,119.00
086352,緯創元大09購01,"440,000",11,"329,540",0.74,0.76,0.73,0.73,-,0.03,0.70,10,0.72,50,30.60
086353,緯創元大09購02,"195,000",10,"145,980",0.74,0.75,0.74,0.74,-,0.03,0.72,10,0.73,50,30.60
086354,玉晶光元大0B購01,0,0,0,--,--,--,--, ,0.00,0.99,499,1.09,10,527.00
086355,創意元大09購03,0,0,0,--,--,--,--, ,0.00,0.37,100,0.38,50,415.00
086356,群創元大09購04,"127,000",6,"332,250",2.41,2.75,2.41,2.74,+,0.56,2.79,10,--,0,21.00
086357,日月光元大09購02,"100,000",3,"73,200",0.69,0.74,0.69,0.74, ,0.00,0.78,100,0.80,50,118.00
086358,泰鼎元大09購02,0,0,0,--,--,--,--, ,0.00,0.15,100,0.22,10,58.50
086359,力成元大09購01,"20,000",2,"18,000",0.86,0.94,0.86,0.94,+,0.02,0.91,100,0.94,50,107.00
086360,臺股指元大0B購11,"145,000",7,"315,050",2.13,2.34,2.13,2.31,-,0.07,2.40,499,2.41,499,0.00
086361,臺股指元大0B購12,0,0,0,--,--,--,--, ,0.00,1.85,499,1.86,499,0.00
086362,臺股指元大0B購13,0,0,0,--,--,--,--, ,0.00,2.07,499,2.08,499,0.00
086363,臺股指元大0B購14,0,0,0,--,--,--,--, ,0.00,2.41,499,2.42,499,0.00
086364,南亞科康和0A購01,0,0,0,--,--,--,--, ,0.00,0.09,10,0.10,10,78.90
086365,義隆康和09購01,"443,000",29,"570,520",1.28,1.39,1.20,1.38,-,0.03,1.42,10,1.43,10,212.00
086366,大立光康和09購01,"10,000",1,"2,200",0.22,0.22,0.22,0.22,-,0.07,0.21,10,0.22,10,"3,020.00"
086367,台灣50國票09購01,0,0,0,--,--,--,--, ,0.00,2.17,25,2.18,10,138.30
086368,台灣50國票0A購02,"6,000",3,"4,040",0.66,0.68,0.66,0.68,-,0.08,0.72,25,0.73,10,138.30
086369,T50反1國票0A購05,"5,000",1,"1,000",0.20,0.20,0.20,0.20,+,0.01,0.18,25,0.19,10,5.64
086370,T50反1國票0B購03,"539,000",6,"169,150",0.34,0.34,0.30,0.30,-,0.01,0.29,25,0.30,10,5.64
086371,上証2X國票0A購01,"150,000",1,"61,500",0.41,0.41,0.41,0.41,X,0.00,0.38,25,0.39,10,67.00
086372,滬深2X國票0A購02,0,0,0,--,--,--,--, ,0.00,0.18,25,0.23,10,26.50
086373,國喬國票0A購01,"25,000",5,"64,320",2.56,2.62,2.49,2.62,+,0.03,2.62,25,2.67,10,29.55
086374,中鴻國票0A購01,0,0,0,--,--,--,--, ,0.00,27.10,25,--,0,50.80
086375,精英國票0A購01,0,0,0,--,--,--,--, ,0.00,0.35,25,0.36,10,22.60
086376,華邦電國票0A購01,"20,000",1,"18,800",0.94,0.94,0.94,0.94, ,0.00,1.04,25,1.05,10,34.45
086377,聯發科國票09購07,"50,000",1,"22,000",0.44,0.44,0.44,0.44,X,0.00,0.45,25,0.46,10,978.00
086378,聯發科國票09購08,0,0,0,--,--,--,--, ,0.00,0.47,25,0.48,10,978.00
086379,聯發科國票0B購01,0,0,0,--,--,--,--, ,0.00,0.66,25,0.67,10,978.00
086380,聯發科國票0B購02,0,0,0,--,--,--,--, ,0.00,0.76,25,0.77,10,978.00
086381,聯發科國票0C購01,0,0,0,--,--,--,--, ,0.00,1.00,25,1.01,10,978.00
086382,聯陽國票0A購01,"20,000",2,"86,900",4.25,4.44,4.25,4.44,-,0.13,4.42,25,4.50,10,125.50
086383,聯詠國票09購01,0,0,0,--,--,--,--, ,0.00,0.69,25,0.79,10,509.00
086384,景碩國票0A購01,"252,000",12,"435,000",1.64,1.88,1.62,1.88,+,0.26,1.94,25,1.97,10,122.00
086385,玉晶光國票0A購06,"1,000",1,"2,600",2.60,2.60,2.60,2.60,+,0.33,2.64,25,2.65,10,527.00
086386,創意國票0A購01,"11,000",2,"4,540",0.44,0.44,0.41,0.41,-,0.01,0.41,25,0.42,10,415.00
086387,祥碩國票0A購01,"34,000",9,"32,550",0.88,0.97,0.88,0.97,-,0.10,0.96,25,0.98,10,"1,505.00"
086388,臺股指國票09購15,0,0,0,--,--,--,--, ,0.00,2.80,499,2.81,499,0.00
086389,臺股指國票09購16,0,0,0,--,--,--,--, ,0.00,3.48,499,--,0,0.00
086390,臺股指國票09購17,"190,000",3,"183,100",0.88,1.08,0.88,1.08,+,0.02,1.08,499,1.09,499,0.00
086391,T50反1國泰0B購01,"100,000",1,"33,000",0.33,0.33,0.33,0.33,-,0.01,0.32,499,0.33,30,5.64
086392,萬海國泰0B購01,0,0,0,--,--,--,--, ,0.00,23.40,10,--,0,206.00
086393,FANG+統一0B購01,"20,000",1,"9,600",0.48,0.48,0.48,0.48,-,0.03,0.49,10,0.50,10,46.02
086394,鴻海統一11購05,0,0,0,--,--,--,--, ,0.00,0.43,10,0.53,10,113.00
086395,廣宇統一0B購02,"100,000",5,"34,000",0.34,0.34,0.34,0.34,-,0.03,0.33,499,0.34,499,40.45
086396,精英統一0A購01,0,0,0,--,--,--,--, ,0.00,0.15,10,0.16,10,22.60
086397,華邦電統一0B購01,"403,000",5,"233,620",0.58,0.60,0.57,0.60,-,0.03,0.65,499,0.66,499,34.45
086398,微星統一0B購01,0,0,0,--,--,--,--, ,0.00,0.80,499,0.83,499,172.00
086399,微星統一0B購02,0,0,0,--,--,--,--, ,0.00,0.46,10,0.52,2,172.00
086400,南亞科統一0B購01,"20,000",1,"1,800",0.09,0.09,0.09,0.09,X,0.00,0.07,499,0.09,89,78.90
086401,友達統一0B購01,"1,285,000",36,"1,474,360",1.12,1.33,1.10,1.33,+,0.28,1.35,10,1.50,11,22.85
086402,聯發科統一0B購02,"363,000",5,"154,990",0.43,0.43,0.42,0.43,X,0.00,0.43,509,0.44,499,978.00
086403,聯發科統一0B購03,0,0,0,--,--,--,--, ,0.00,0.36,10,0.46,10,978.00
086404,奇力新統一0B購01,"108,000",1,"35,640",0.33,0.33,0.33,0.33,X,0.00,0.33,10,0.34,10,101.50
086405,義隆統一0B購01,0,0,0,--,--,--,--, ,0.00,1.17,499,1.20,108,212.00
086406,聯陽統一0B購01,0,0,0,--,--,--,--, ,0.00,1.45,499,1.55,10,125.50
086407,景碩統一0B購01,"179,000",3,"178,660",0.96,1.00,0.96,0.99,+,0.17,0.94,499,0.97,499,122.00
086408,玉晶光統一0B購02,0,0,0,--,--,--,--, ,0.00,0.98,10,0.99,10,527.00
086409,京鼎統一0B購01,"220,000",5,"71,850",0.32,0.33,0.32,0.33,+,0.01,0.33,108,0.34,108,234.50
086410,創意統一0B購02,0,0,0,--,--,--,--, ,0.00,0.24,499,0.25,499,415.00
086411,創意統一0B購03,0,0,0,--,--,--,--, ,0.00,0.13,10,0.17,150,415.00
086412,群創統一0B購01,"204,000",7,"280,020",1.34,1.39,1.34,1.39,+,0.15,1.58,10,--,0,21.00
086413,健策統一0B購01,"1,072,000",13,"301,040",0.28,0.29,0.27,0.28,-,0.02,0.29,499,0.30,499,296.00
086414,華夏元富09購01,0,0,0,--,--,--,--, ,0.00,3.10,25,3.12,25,36.80
086415,燁輝元富09購01,0,0,0,--,--,--,--, ,0.00,8.55,25,8.70,25,23.20
086416,裕隆元富09購01,0,0,0,--,--,--,--, ,0.00,0.26,25,0.27,25,40.20
086417,南亞科元富09購05,0,0,0,--,--,--,--, ,0.00,0.04,25,0.10,25,78.90
086418,華新科元富09購01,0,0,0,--,--,--,--, ,0.00,0.06,25,0.07,25,217.00
086419,華新科元富0B購01,0,0,0,--,--,--,--, ,0.00,0.69,25,0.70,25,217.00
086420,嘉聯益元富09購01,0,0,0,--,--,--,--, ,0.00,0.28,25,0.38,10,31.10
086421,華新富邦0B購01,0,0,0,--,--,--,--, ,0.00,2.10,5,2.19,10,25.35
086422,華邦電富邦09購01,0,0,0,--,--,--,--, ,0.00,0.34,10,0.38,10,34.45
086423,華碩富邦0A購01,0,0,0,--,--,--,--, ,0.00,1.45,10,1.55,10,388.00
086424,南亞科富邦0A購01,0,0,0,--,--,--,--, ,0.00,0.10,20,0.11,10,78.90
086425,聯發科富邦0C購02,"25,000",2,"14,000",0.56,0.56,0.56,0.56,-,0.02,0.55,10,0.56,11,978.00
086426,聯發科富邦0C購03,0,0,0,--,--,--,--, ,0.00,0.41,10,0.42,10,978.00
086427,強茂富邦0B購01,"923,000",33,"610,730",0.61,0.77,0.59,0.71,+,0.16,0.71,10,0.72,10,65.20
086428,聯詠富邦0B購01,0,0,0,--,--,--,--, ,0.00,0.63,15,0.73,10,509.00
086429,群創富邦09購01,0,0,0,--,--,--,--, ,0.00,--,0,--,0,21.00
086430,惠特富邦0B購01,"544,000",10,"306,670",0.54,0.58,0.54,0.57,+,0.05,0.58,10,0.59,10,178.50
086431,鴻海第一13購01,"61,000",2,"32,320",0.52,0.53,0.52,0.53,-,0.03,0.54,10,0.55,10,113.00
086432,華邦電第一13購01,"3,000",3,"3,180",1.06,1.06,1.06,1.06,-,0.02,1.10,10,1.11,10,34.45
086433,元石油中信0B購01,0,0,0,--,--,--,--, ,0.00,0.73,30,0.74,30,0.00
086435,SGBR2X中信0C購01,0,0,0,--,--,--,--, ,0.00,0.74,100,0.75,100,0.00
086436,廣宇中信09購01,0,0,0,--,--,--,--, ,0.00,0.48,30,0.49,30,0.00
086437,友達中信0A購03,"130,000",13,"71,450",0.43,0.65,0.43,0.65,+,0.30,0.59,10,0.70,31,0.00
086438,矽創中信09購01,"58,000",6,"67,300",1.15,1.20,1.14,1.20, ,0.00,1.22,30,1.23,10,0.00
086439,南電中信0A購03,"161,000",11,"43,130",0.25,0.29,0.25,0.29,+,0.04,0.28,30,0.29,30,0.00
086440,鴻海永豐09購03,0,0,0,--,--,--,--, ,0.00,0.34,100,0.35,100,113.00
086441,金像電永豐09購01,0,0,0,--,--,--,--, ,0.00,0.25,100,0.26,10,59.30
086442,友達永豐09購02,"52,000",1,"35,880",0.69,0.69,0.69,0.69,+,0.04,0.83,499,--,0,22.85
086443,王品永豐09購01,"278,000",5,"41,100",0.14,0.17,0.14,0.17,+,0.01,0.13,150,0.15,62,147.00
086444,明泰永豐09購01,0,0,0,--,--,--,--, ,0.00,0.07,100,0.12,25,28.95
086445,群創永豐09購02,0,0,0,--,--,--,--, ,0.00,0.52,100,--,0,21.00
086446,圓展永豐09購01,0,0,0,--,--,--,--, ,0.00,0.73,100,0.74,13,82.10
086447,南電永豐09購02,"59,000",4,"101,670",1.67,1.78,1.67,1.78,+,0.01,1.78,499,1.79,10,354.50
086448,T50反1群益0B購01,0,0,0,--,--,--,--, ,0.00,0.18,25,0.19,10,5.64
086449,滬深2X群益09購03,"95,000",2,"22,700",0.24,0.24,0.23,0.23,-,0.02,0.21,25,0.22,10,26.50
086450,遠東新群益09購01,0,0,0,--,--,--,--, ,0.00,1.20,25,1.22,10,31.80
086451,中鴻群益09購01,0,0,0,--,--,--,--, ,0.00,16.80,25,--,0,50.80
086452,鴻海群益0B購01,0,0,0,--,--,--,--, ,0.00,0.53,25,0.63,10,113.00
086453,台積電群益0A購03,0,0,0,--,--,--,--, ,0.00,0.53,25,0.54,10,606.00
086454,旺宏群益0B購01,0,0,0,--,--,--,--, ,0.00,1.33,25,1.34,10,44.70
086455,旺宏群益0B購02,"10,000",1,"3,800",0.38,0.38,0.38,0.38,+,0.03,0.39,25,0.40,10,44.70
086456,友達群益09購12,"1,000",1,"1,440",1.44,1.44,1.44,1.44,X,0.00,1.59,25,--,0,22.85
086457,友達群益09購13,"5,000",1,"4,850",0.97,0.97,0.97,0.97,+,0.29,0.98,10,--,0,22.85
086458,義隆群益0B購01,"141,000",23,"380,280",2.63,2.78,2.63,2.78,X,0.00,2.72,25,2.78,10,212.00
086459,富邦金群益0B購01,0,0,0,--,--,--,--, ,0.00,6.45,25,6.95,10,72.30
086460,新光金群益0A購01,"7,000",1,"9,450",1.35,1.35,1.35,1.35,-,0.05,1.36,25,1.37,10,9.58
086461,茂林群益09購01,0,0,0,--,--,--,--, ,0.00,0.40,25,0.50,10,103.00
086462,矽創群益0A購01,0,0,0,--,--,--,--, ,0.00,6.60,25,7.10,10,291.50
086463,南電群益09購03,"61,000",2,"60,160",0.96,1.12,0.96,1.12,-,0.05,1.11,25,1.14,10,354.50
086464,技嘉兆豐0A購01,"308,000",35,"778,670",2.37,2.66,2.37,2.66,X,0.00,2.66,11,2.75,10,116.00
086465,微星兆豐09購01,"31,000",5,"18,510",0.57,0.61,0.57,0.61,+,0.01,0.62,20,0.71,10,172.00
086466,聯發科兆豐09購01,"207,000",15,"49,680",0.23,0.26,0.22,0.25,-,0.01,0.23,50,0.80,1,978.00
086467,義隆兆豐09購01,"81,000",4,"193,170",2.37,2.53,2.32,2.53,-,0.03,2.58,10,2.60,10,212.00
086468,大立光兆豐09購01,0,0,0,--,--,--,--, ,0.00,0.08,10,0.17,10,"3,020.00"
086469,信邦兆豐0A購01,"83,000",1,"101,260",1.22,1.22,1.22,1.22,+,0.01,1.21,10,1.22,10,273.00
086470,欣興兆豐0A購02,"5,000",1,"14,400",2.88,2.88,2.88,2.88,X,0.00,2.77,10,3.36,5,134.00
086471,新日興兆豐0A購01,"30,000",3,"12,700",0.42,0.43,0.42,0.42,X,0.00,0.43,10,0.51,10,115.00
086472,群創兆豐09購01,"2,000",1,"4,200",2.10,2.10,2.10,2.10,+,0.97,1.61,10,2.50,2,21.00
086473,健策兆豐09購01,"204,000",16,"127,350",0.62,0.65,0.62,0.65,-,0.02,0.66,10,0.67,10,296.00
