證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
078492,圓剛國票07購01,0,0,0,--,--,--,--, ,0.00,0.03,25,0.04,10,40.30
078493,美律國票08購01,0,0,0,--,--,--,--, ,0.00,0.01,25,0.06,50,105.50
078494,聯發科國票09購01,0,0,0,--,--,--,--, ,0.00,3.19,25,3.29,10,985.00
078495,華新科國票08購03,"55,000",6,"56,760",1.08,1.14,1.02,1.05,-,0.14,1.00,25,1.02,10,212.50
078496,大立光國票08購01,"15,000",2,"3,150",0.21,0.21,0.21,0.21,+,0.02,0.20,25,0.22,10,"3,070.00"
078497,玉晶光國票09購01,0,0,0,--,--,--,--, ,0.00,0.36,25,0.37,10,506.00
078498,群創國票07購02,0,0,0,--,--,--,--, ,0.00,--,0,--,0,19.10
078499,日月光國票08購01,"37,000",4,"230,450",6.55,6.55,6.20,6.20,-,0.55,5.90,25,6.10,10,115.50
078500,新唐國票07購01,"1,000",1,"3,240",3.24,3.24,3.24,3.24,-,0.55,3.08,25,6.70,1,79.90
078501,彩晶國票08購03,0,0,0,--,--,--,--, ,0.00,3.44,25,3.54,10,20.15
078502,彩晶國票09購01,0,0,0,--,--,--,--, ,0.00,4.61,25,4.68,10,20.15
078503,精成科國票08購01,"154,000",7,"187,790",1.21,1.23,1.17,1.17,-,0.17,1.21,25,1.22,10,32.80
078504,力成國票07購01,"30,000",2,"3,500",0.13,0.13,0.11,0.11,-,0.03,0.12,25,0.14,10,106.50
078505,為升群益07購01,0,0,0,--,--,--,--, ,0.00,--,0,0.14,10,188.50
078507,旺宏群益08購01,0,0,0,--,--,--,--, ,0.00,0.35,25,0.45,10,43.90
078508,華邦電群益08購01,0,0,0,--,--,--,--, ,0.00,4.08,25,4.18,10,33.65
078509,華邦電群益09購01,"5,000",3,"18,980",3.94,3.94,3.63,3.63,-,0.66,3.55,25,3.65,10,33.65
078510,友達群益09購03,0,0,0,--,--,--,--, ,0.00,1.52,25,--,0,20.80
078511,聯詠群益07購01,0,0,0,--,--,--,--, ,0.00,8.05,25,--,0,510.00
078512,群創群益09購03,0,0,0,--,--,--,--, ,0.00,--,0,--,0,19.10
078514,彩晶群益09購04,0,0,0,--,--,--,--, ,0.00,--,0,--,0,20.15
078517,和大凱基08購01,"1,000",1,110,0.11,0.11,0.11,0.11,X,0.00,0.11,100,0.12,10,97.00
078520,金寶凱基07購01,0,0,0,--,--,--,--, ,0.00,0.03,100,0.10,10,13.20
078522,鴻海凱基0A購01,"15,000",2,"34,950",2.33,2.33,2.33,2.33,X,0.00,2.15,100,2.25,10,111.50
078523,華邦電凱基07購01,"1,480,000",4,"814,170",0.54,0.56,0.54,0.54,-,0.24,0.54,100,0.55,10,33.65
078526,全新凱基08購01,0,0,0,--,--,--,--, ,0.00,0.52,100,0.54,10,119.00
078528,玉晶光凱基07購02,0,0,0,--,--,--,--, ,0.00,0.05,100,0.10,10,506.00
078530,彩晶凱基07購02,"27,000",3,"62,710",2.50,2.50,2.03,2.03,-,1.41,2.03,97,--,0,20.15
078531,彩晶凱基0A購01,0,0,0,--,--,--,--, ,0.00,--,0,--,0,20.15
078533,台表科凱基07購01,0,0,0,--,--,--,--, ,0.00,0.02,100,0.10,10,122.50
078535,岱宇國泰07購01,0,0,0,--,--,--,--, ,0.00,0.07,499,0.08,15,99.40
078536,台積電國泰08購04,"670,000",24,"1,743,000",2.66,2.66,2.59,2.59,-,0.11,2.68,10,2.78,10,605.00
078537,旺宏國泰08購03,0,0,0,--,--,--,--, ,0.00,0.40,499,0.50,30,43.90
078538,旺宏國泰08購04,"20,000",1,"11,400",0.57,0.57,0.57,0.57,-,0.19,0.58,10,0.64,30,43.90
078539,華邦電國泰08購02,0,0,0,--,--,--,--, ,0.00,5.30,499,5.45,30,33.65
078540,鴻海富邦08購01,0,0,0,--,--,--,--, ,0.00,1.43,10,--,0,111.50
078542,神達富邦08購01,0,0,0,--,--,--,--, ,0.00,0.07,10,0.10,10,27.75
078545,精成科富邦08購01,"357,000",15,"197,380",0.55,0.56,0.54,0.54,-,0.08,0.55,100,0.56,10,32.80
078559,T50正2元大09購01,0,0,0,--,--,--,--, ,0.00,6.85,499,6.90,499,126.65
078560,T50反1元大09購02,"40,000",2,800,0.02,0.02,0.02,0.02,-,0.01,0.06,1,--,0,5.65
078561,元石油元大07購01,0,0,0,--,--,--,--, ,0.00,2.42,100,2.52,10,12.33
078562,臺指反元大09購02,0,0,0,--,--,--,--, ,0.00,0.01,597,0.10,10,6.42
078565,SP黃豆元大07購03,0,0,0,--,--,--,--, ,0.00,0.54,100,0.64,10,22.17
078576,台達電元大07購02,"13,000",3,"27,130",2.05,2.09,2.05,2.09,X,0.00,2.13,100,2.22,10,303.00
078586,友達元大08購02,"10,000",1,"28,900",2.89,2.89,2.89,2.89,X,0.00,2.48,100,2.58,10,20.80
078589,強茂元大07購02,"12,000",2,"24,780",2.03,2.24,2.03,2.24,X,0.00,2.24,98,2.30,10,61.00
078595,玉晶光元大09購02,0,0,0,--,--,--,--, ,0.00,0.32,100,0.42,10,506.00
078600,臻鼎元大07購01,0,0,0,--,--,--,--, ,0.00,0.06,200,0.10,80,101.50
078610,台積電第一0A購01,"73,000",5,"60,540",0.81,0.88,0.81,0.88,+,0.01,0.80,82,0.88,13,605.00
078613,鴻海兆豐08購01,0,0,0,--,--,--,--, ,0.00,--,0,--,0,111.50
078614,聯發科兆豐07購02,0,0,0,--,--,--,--, ,0.00,2.28,10,2.37,10,985.00
078616,景碩兆豐07購01,0,0,0,--,--,--,--, ,0.00,1.39,10,1.48,10,115.50
078617,嘉聯益兆豐07購01,0,0,0,--,--,--,--, ,0.00,--,0,0.07,10,30.55
078618,T50正2群益07購01,0,0,0,--,--,--,--, ,0.00,5.55,25,6.05,10,126.65
078619,道瓊反群益08購01,0,0,0,--,--,--,--, ,0.00,0.04,25,0.05,10,8.09
078621,中興電群益09購01,0,0,0,--,--,--,--, ,0.00,0.01,895,0.23,10,49.95
078623,華通群益07購01,0,0,0,--,--,--,--, ,0.00,--,0,--,0,41.05
078624,台積電群益08購02,"84,000",3,"134,900",1.62,1.63,1.60,1.63,-,0.04,1.63,15,1.65,10,605.00
078626,長榮群益07購01,0,0,0,--,--,--,--, ,0.00,94.00,25,--,0,133.50
078636,元石油凱基09購01,0,0,0,--,--,--,--, ,0.00,2.99,499,3.09,10,12.33
078638,台達電凱基09購01,"15,000",2,"12,600",0.84,0.84,0.84,0.84,+,0.01,0.84,100,0.85,100,303.00
078640,光罩凱基07購02,0,0,0,--,--,--,--, ,0.00,13.80,100,14.80,10,87.50
078641,全新凱基08購02,0,0,0,--,--,--,--, ,0.00,0.24,100,0.25,10,119.00
078643,長榮凱基08購02,0,0,0,--,--,--,--, ,0.00,47.30,100,--,0,133.50
078644,長榮凱基08購03,0,0,0,--,--,--,--, ,0.00,47.30,100,--,0,133.50
078645,長榮凱基08購04,0,0,0,--,--,--,--, ,0.00,96.50,100,--,0,133.50
078646,新興凱基07購01,"30,000",3,"91,700",3.09,3.28,2.70,2.70,-,0.34,2.72,100,2.82,10,28.50
078647,新興凱基07購02,"100,000",1,"249,000",2.49,2.49,2.49,2.49,-,0.50,2.65,100,2.75,10,28.50
078649,嘉聯益凱基07購03,0,0,0,--,--,--,--, ,0.00,0.09,100,0.10,10,30.55
078650,惠特凱基07購01,0,0,0,--,--,--,--, ,0.00,0.02,200,0.04,50,172.00
078654,中興電元大08購01,0,0,0,--,--,--,--, ,0.00,0.14,100,0.15,50,49.95
078677,長榮元大08購03,0,0,0,--,--,--,--, ,0.00,49.20,100,--,0,133.50
078683,新唐元大07購01,"2,000",1,"8,740",4.37,4.37,4.37,4.37,-,0.24,4.05,100,4.15,10,79.90
078690,鴻海國泰08購02,"13,000",1,"41,210",3.17,3.17,3.17,3.17,X,0.00,3.01,10,--,0,111.50
078691,鴻海國泰08購03,"1,000",1,"10,100",10.10,10.10,10.10,10.10,X,0.00,10.10,10,--,0,111.50
078692,台積電國泰09購01,0,0,0,--,--,--,--, ,0.00,1.96,10,2.27,100,605.00
078693,華新科國泰08購01,0,0,0,--,--,--,--, ,0.00,0.96,499,1.03,30,212.50
078694,華新科國泰08購02,"21,000",2,"10,110",0.48,0.51,0.48,0.51,+,0.01,0.41,499,0.51,10,212.50
078695,元石油富邦08購02,0,0,0,--,--,--,--, ,0.00,3.45,10,3.55,10,12.33
078696,和大富邦08購01,0,0,0,--,--,--,--, ,0.00,0.09,10,0.10,10,97.00
078698,台積電富邦08購07,"490,000",3,"289,300",0.60,0.60,0.59,0.60,-,0.03,0.60,10,0.61,10,605.00
078700,敬鵬富邦08購01,"20,000",1,"4,400",0.22,0.22,0.22,0.22,X,0.00,0.21,10,--,0,30.35
078701,長榮富邦08購01,0,0,0,--,--,--,--, ,0.00,24.70,10,--,0,133.50
078717,中興電統一07購03,0,0,0,--,--,--,--, ,0.00,0.06,10,0.07,10,49.95
078718,聯電統一07購04,0,0,0,--,--,--,--, ,0.00,0.26,100,0.56,13,52.40
078719,鴻海統一07購02,"11,000",2,"34,750",3.15,3.25,3.15,3.25,X,0.00,3.25,30,3.50,30,111.50
078720,國巨統一09購01,0,0,0,--,--,--,--, ,0.00,0.74,10,0.79,10,531.00
078721,台積電統一07購06,"108,000",1,"146,880",1.36,1.36,1.36,1.36,-,0.04,1.40,72,1.41,10,605.00
078722,華邦電統一08購02,0,0,0,--,--,--,--, ,0.00,1.36,10,1.46,10,33.65
078723,華邦電統一09購01,0,0,0,--,--,--,--, ,0.00,1.09,10,1.19,10,33.65
078724,圓剛統一09購01,"2,000",1,560,0.28,0.28,0.28,0.28,-,0.02,0.26,10,0.27,10,40.30
078725,華新科統一07購03,0,0,0,--,--,--,--, ,0.00,0.06,10,0.07,10,212.50
078726,玉晶光統一0A購01,0,0,0,--,--,--,--, ,0.00,0.15,10,0.16,10,506.00
078730,岱宇元富07購01,"150,000",1,"7,500",0.05,0.05,0.05,0.05,X,0.00,0.05,25,0.06,25,99.40
078731,岱宇元富08購01,"20,000",1,"2,600",0.13,0.13,0.13,0.13,X,0.00,0.13,25,0.14,25,99.40
078733,聯電元富08購04,0,0,0,--,--,--,--, ,0.00,0.58,25,0.68,10,52.40
078735,旺宏元富0C購01,0,0,0,--,--,--,--, ,0.00,0.84,25,0.85,25,43.90
078736,華邦電元富0C購01,"94,000",9,"193,560",2.13,2.13,1.93,1.93,-,0.27,1.93,23,1.94,25,33.65
078739,圓剛元富09購03,"510,000",4,"178,400",0.35,0.35,0.34,0.34,-,0.08,0.07,142,0.34,50,40.30
078740,玉晶光元富0C購01,0,0,0,--,--,--,--, ,0.00,0.98,50,0.99,50,506.00
078742,群創元富08購02,0,0,0,--,--,--,--, ,0.00,4.37,25,4.47,10,19.10
078743,樺漢元富0C購01,0,0,0,--,--,--,--, ,0.00,1.12,50,1.16,50,213.50
078744,訊芯元富0C購01,"82,000",2,"120,020",1.61,1.61,1.46,1.46,-,0.21,1.46,50,1.48,50,114.50
078745,潤泰新元富0C購01,"26,000",1,"105,560",4.06,4.06,4.06,4.06,-,0.01,4.03,50,4.11,50,53.40
078746,T50反1國票0A購03,0,0,0,--,--,--,--, ,0.00,0.03,20,0.12,10,5.65
078747,中興電國票07購01,0,0,0,--,--,--,--, ,0.00,0.06,25,0.07,10,49.95
078748,正新國票07購01,0,0,0,--,--,--,--, ,0.00,0.10,25,0.20,10,45.50
078749,台達電國票07購01,0,0,0,--,--,--,--, ,0.00,1.21,25,1.25,10,303.00
078750,台積電國票08購06,"23,000",2,"7,560",0.32,0.33,0.32,0.33,-,0.01,0.32,45,0.33,10,605.00
078751,台積電國票08購07,0,0,0,--,--,--,--, ,0.00,4.03,25,4.13,10,605.00
078752,友訊國票07購01,0,0,0,--,--,--,--, ,0.00,0.01,25,0.10,10,18.85
078753,光罩國票08購02,0,0,0,--,--,--,--, ,0.00,11.20,25,--,0,87.50
078754,致茂國票07購01,0,0,0,--,--,--,--, ,0.00,1.15,25,1.23,10,200.00
078755,金像電國票07購01,"300,000",1,"33,000",0.11,0.11,0.11,0.11,-,0.03,0.11,25,0.12,10,58.90
078756,中工國票07購02,0,0,0,--,--,--,--, ,0.00,0.32,25,0.33,10,9.06
078757,長榮國票07購04,"8,000",1,"680,000",85.00,85.00,85.00,85.00,X,0.00,76.00,25,--,0,133.50
078758,新興國票07購01,0,0,0,--,--,--,--, ,0.00,1.96,25,2.06,10,28.50
078759,玉晶光國票09購02,0,0,0,--,--,--,--, ,0.00,0.28,25,0.29,10,506.00
078760,京鼎國票07購02,0,0,0,--,--,--,--, ,0.00,0.23,25,0.24,10,230.50
078761,帆宣國票08購01,"20,000",1,"2,200",0.11,0.11,0.11,0.11,-,0.03,0.12,25,0.13,10,105.50
078762,樺漢國票07購01,0,0,0,--,--,--,--, ,0.00,0.09,25,0.10,10,213.50
078763,南電國票08購02,0,0,0,--,--,--,--, ,0.00,9.45,25,9.95,10,340.50
078765,聯發科中信0A購01,"100,000",7,"67,900",0.69,0.69,0.67,0.69, ,0.00,0.68,30,0.69,30,0.00
078766,全新中信08購01,0,0,0,--,--,--,--, ,0.00,0.08,30,0.09,10,0.00
078768,T50反1群益07購02,0,0,0,--,--,--,--, ,0.00,--,0,0.06,10,5.65
078769,台苯群益07購01,0,0,0,--,--,--,--, ,0.00,0.63,25,0.73,10,20.85
078770,中興電群益07購01,0,0,0,--,--,--,--, ,0.00,--,0,--,0,49.95
078771,聯電群益08購01,0,0,0,--,--,--,--, ,0.00,0.37,25,0.47,10,52.40
078775,可成群益08購02,0,0,0,--,--,--,--, ,0.00,0.02,25,0.08,50,181.50
078777,長榮群益07購02,"20,000",1,"910,000",45.50,45.50,45.50,45.50,+,1.50,43.40,25,--,0,133.50
078779,萬海群益09購01,"5,000",1,"94,500",18.90,18.90,18.90,18.90,X,0.00,--,0,--,0,205.50
078780,嘉晶群益07購01,0,0,0,--,--,--,--, ,0.00,0.11,25,0.21,10,71.30
078781,上緯控群益08購01,0,0,0,--,--,--,--, ,0.00,--,0,0.07,10,118.00
078784,鴻海日盛07購01,"15,000",2,"78,750",5.25,5.25,5.25,5.25,X,0.00,5.20,25,--,0,111.50
078787,聯發科日盛07購01,0,0,0,--,--,--,--, ,0.00,3.04,25,3.14,10,985.00
078788,中興電康和07購01,0,0,0,--,--,--,--, ,0.00,0.02,10,0.10,10,49.95
078793,滬深2X凱基07購02,0,0,0,--,--,--,--, ,0.00,0.18,100,0.19,10,26.55
078794,道瓊銀凱基07購02,0,0,0,--,--,--,--, ,0.00,0.89,100,0.90,10,28.65
078796,中興電凱基07購02,0,0,0,--,--,--,--, ,0.00,--,0,0.10,10,49.95
078798,華通凱基07購01,0,0,0,--,--,--,--, ,0.00,--,0,0.10,110,41.05
078799,國巨凱基07購04,0,0,0,--,--,--,--, ,0.00,0.07,100,0.17,10,531.00
078802,全新凱基08購03,0,0,0,--,--,--,--, ,0.00,0.21,100,0.22,10,119.00
078803,奇力新凱基08購01,0,0,0,--,--,--,--, ,0.00,0.01,100,0.10,10,98.00
078809,華晶科凱基07購01,0,0,0,--,--,--,--, ,0.00,0.02,100,0.10,10,34.90
078810,玉晶光凱基07購03,0,0,0,--,--,--,--, ,0.00,--,0,0.01,18,506.00
078812,臻鼎凱基07購01,0,0,0,--,--,--,--, ,0.00,0.01,100,0.10,10,101.50
078815,立積凱基08購01,"12,000",2,"51,180",4.29,4.29,4.26,4.26,X,0.00,3.73,100,3.80,10,508.00
078817,帆宣凱基07購01,0,0,0,--,--,--,--, ,0.00,0.04,100,0.10,10,105.50
078822,中興電國票07購02,"46,000",2,460,0.01,0.01,0.01,0.01,X,0.00,0.01,25,0.10,210,49.95
078823,國巨國票09購02,0,0,0,--,--,--,--, ,0.00,0.25,45,0.35,10,531.00
078824,華碩國票07購01,0,0,0,--,--,--,--, ,0.00,6.15,25,6.65,10,388.00
078825,瑞昱國票08購01,"152,000",9,"164,180",1.03,1.13,1.01,1.04,-,0.14,1.01,25,1.04,10,516.00
078826,南亞科國票07購02,0,0,0,--,--,--,--, ,0.00,0.01,25,0.03,10,79.10
078827,興勤國票07購01,0,0,0,--,--,--,--, ,0.00,0.10,25,0.11,10,169.00
078828,全新國票08購01,"58,000",1,"22,620",0.39,0.39,0.39,0.39,X,0.00,0.36,25,0.37,10,119.00
078829,華新科國票08購04,0,0,0,--,--,--,--, ,0.00,0.04,25,--,0,212.50
078830,長榮國票07購05,0,0,0,--,--,--,--, ,0.00,83.00,25,--,0,133.50
078831,嘉晶國票07購01,"99,000",1,"3,960",0.04,0.04,0.04,0.04,X,0.00,0.03,25,0.13,10,71.30
078832,立積國票07購01,"2,000",1,"7,320",3.66,3.66,3.66,3.66,+,0.23,2.84,25,2.92,10,508.00
078834,中興電兆豐07購01,0,0,0,--,--,--,--, ,0.00,0.03,10,0.05,10,49.95
078835,上銀兆豐07購01,0,0,0,--,--,--,--, ,0.00,1.23,10,1.31,10,386.00
078836,燿華兆豐07購01,0,0,0,--,--,--,--, ,0.00,0.20,10,0.22,10,21.85
078838,華新科兆豐07購01,0,0,0,--,--,--,--, ,0.00,0.07,10,0.16,10,212.50
078841,瀚宇博兆豐07購01,"2,000",1,300,0.15,0.15,0.15,0.15,X,0.00,0.14,10,0.15,10,45.20
078842,矽創兆豐07購01,0,0,0,--,--,--,--, ,0.00,6.55,10,--,0,288.50
078845,中興電統一08購02,0,0,0,--,--,--,--, ,0.00,0.15,499,0.16,499,49.95
078846,亞德客統一07購02,0,0,0,--,--,--,--, ,0.00,0.65,499,0.66,108,965.00
078847,亞德客統一08購01,"21,000",2,"18,200",0.90,0.90,0.83,0.83,-,0.08,0.83,390,0.84,100,965.00
078848,聯電統一08購03,"117,000",7,"48,820",0.42,0.42,0.40,0.42,-,0.06,0.42,5,0.51,30,52.40
078849,國巨統一07購05,0,0,0,--,--,--,--, ,0.00,0.55,10,0.65,10,531.00
078850,國巨統一08購01,"20,000",1,"8,800",0.44,0.44,0.44,0.44,+,0.03,0.43,499,0.44,499,531.00
078851,華新科統一08購04,"50,000",1,"8,000",0.16,0.16,0.16,0.16,-,0.03,0.14,499,0.15,499,212.50
078852,長榮統一07購01,0,0,0,--,--,--,--, ,0.00,50.50,10,--,0,133.50
078853,長榮統一08購02,0,0,0,--,--,--,--, ,0.00,34.70,400,--,0,133.50
078854,京鼎統一07購01,"88,000",2,"31,680",0.36,0.36,0.36,0.36, ,0.00,0.30,499,0.38,499,230.50
078855,立積統一09購03,0,0,0,--,--,--,--, ,0.00,3.53,10,3.63,10,508.00
078856,立積統一09購04,0,0,0,--,--,--,--, ,0.00,2.69,10,2.79,10,508.00
078857,臺股指統一07購01,0,0,0,--,--,--,--, ,0.00,2.77,10,2.87,10,0.00
078858,台積電台新07購01,0,0,0,--,--,--,--, ,0.00,0.80,110,0.90,10,0.00
078865,T50正2元大09購02,0,0,0,--,--,--,--, ,0.00,5.20,499,5.70,10,126.65
078868,滬深2X元大07購08,"200,000",4,"75,000",0.37,0.38,0.37,0.38,X,0.00,0.30,499,0.36,200,26.55
078871,亞德客元大07購01,0,0,0,--,--,--,--, ,0.00,1.04,100,1.06,10,965.00
078872,大亞元大07購01,0,0,0,--,--,--,--, ,0.00,1.97,100,2.07,10,28.35
078876,國巨元大07購05,"30,000",1,"6,000",0.20,0.20,0.20,0.20,+,0.05,0.18,100,0.28,10,531.00
078879,技嘉元大07購01,"10,000",1,"30,700",3.07,3.07,3.07,3.07,X,0.00,2.81,100,2.91,10,112.00
078881,微星元大07購01,0,0,0,--,--,--,--, ,0.00,3.11,100,3.19,10,170.50
078883,友達元大08購03,0,0,0,--,--,--,--, ,0.00,2.16,100,2.26,10,20.80
078884,美律元大07購01,0,0,0,--,--,--,--, ,0.00,--,0,0.06,10,105.50
078887,華新科元大07購01,0,0,0,--,--,--,--, ,0.00,0.01,100,0.11,10,212.50
078889,大立光元大07購05,0,0,0,--,--,--,--, ,0.00,0.04,100,0.14,10,"3,070.00"
078891,嘉晶元大08購01,0,0,0,--,--,--,--, ,0.00,0.40,516,0.50,10,71.30
078892,智原元大07購01,0,0,0,--,--,--,--, ,0.00,3.15,100,3.25,10,75.10
078898,立積元大07購02,"10,000",1,"51,000",5.10,5.10,5.10,5.10,+,0.26,4.21,100,4.31,10,508.00
078899,立積元大07購03,0,0,0,--,--,--,--, ,0.00,3.45,100,--,0,508.00
078900,立積元大09購01,"30,000",2,"96,000",3.20,3.20,3.20,3.20,-,0.31,3.15,100,3.21,10,508.00
078902,帆宣元大07購01,"11,000",2,"1,820",0.16,0.17,0.16,0.17,-,0.02,0.17,100,0.18,50,105.50
078904,同欣電元大07購02,0,0,0,--,--,--,--, ,0.00,0.04,100,0.05,50,179.00
078906,GIS元大08購01,0,0,0,--,--,--,--, ,0.00,0.48,10,0.56,10,104.50
078907,長榮國泰08購02,0,0,0,--,--,--,--, ,0.00,51.00,10,--,0,133.50
078908,T50正2富邦08購01,0,0,0,--,--,--,--, ,0.00,3.30,10,3.40,10,126.65
078913,上緯控富邦08購01,0,0,0,--,--,--,--, ,0.00,0.02,40,0.10,10,118.00
078941,嘉晶中信08購01,0,0,0,--,--,--,--, ,0.00,0.03,30,0.13,30,0.00
078942,鴻海統一07購03,0,0,0,--,--,--,--, ,0.00,3.31,499,3.39,10,111.50
078943,國巨統一07購06,"356,000",4,"107,760",0.30,0.32,0.30,0.32,+,0.06,0.30,10,0.31,10,531.00
078944,國巨統一07購07,"130,000",10,"29,700",0.22,0.24,0.22,0.24,X,0.00,0.22,499,--,0,531.00
078945,技嘉統一07購02,0,0,0,--,--,--,--, ,0.00,2.96,499,3.04,10,112.00
078946,全新統一09購01,"289,000",5,"188,370",0.64,0.67,0.64,0.65,+,0.02,0.64,10,0.65,10,119.00
078947,可成統一07購01,0,0,0,--,--,--,--, ,0.00,0.02,499,0.07,40,181.50
078948,華新科統一07購04,0,0,0,--,--,--,--, ,0.00,0.01,10,0.11,10,212.50
078949,長榮統一07購02,0,0,0,--,--,--,--, ,0.00,32.50,499,33.50,208,133.50
078950,全新元富0C購01,"64,000",4,"63,250",1.00,1.00,0.95,0.95,+,0.01,0.94,25,0.95,25,119.00
078951,全新元富0C購02,"50,000",2,"42,460",0.85,0.85,0.81,0.81,+,0.04,0.80,25,0.81,25,119.00
078954,鴻海群益08購01,0,0,0,--,--,--,--, ,0.00,4.11,25,--,0,111.50
078955,鴻海群益08購02,0,0,0,--,--,--,--, ,0.00,1.69,25,2.60,2,111.50
078960,京鼎群益07購02,0,0,0,--,--,--,--, ,0.00,0.06,25,0.16,10,230.50
078962,T50反1兆豐0C購01,0,0,0,--,--,--,--, ,0.00,0.07,100,0.11,10,5.65
078966,瑞昱兆豐07購01,0,0,0,--,--,--,--, ,0.00,--,0,--,0,516.00
078967,可成兆豐07購01,0,0,0,--,--,--,--, ,0.00,--,0,0.09,10,181.50
078968,嘉晶兆豐07購01,0,0,0,--,--,--,--, ,0.00,0.08,10,0.17,10,71.30
078969,禾伸堂兆豐07購01,"113,000",3,"79,770",0.71,0.71,0.69,0.69,-,0.04,0.68,10,0.70,10,135.50
078973,精成科兆豐07購01,"299,000",5,"312,890",1.04,1.05,1.04,1.04,-,0.11,1.05,10,1.06,10,32.80
078975,同欣電兆豐07購01,0,0,0,--,--,--,--, ,0.00,--,0,0.02,20,179.00
078978,國巨日盛07購01,0,0,0,--,--,--,--, ,0.00,0.50,25,0.60,25,531.00
078989,香港2X凱基07購01,"50,000",1,"35,000",0.70,0.70,0.70,0.70,-,0.03,0.69,100,0.70,10,29.76
078990,中興電凱基08購01,0,0,0,--,--,--,--, ,0.00,0.11,100,0.12,10,49.95
078993,大成鋼凱基07購04,"1,000",1,920,0.92,0.92,0.92,0.92, ,0.00,0.80,100,0.90,10,45.75
078995,國巨凱基08購01,0,0,0,--,--,--,--, ,0.00,0.41,100,0.51,10,531.00
078996,國巨凱基0C購01,"256,000",9,"110,950",0.41,0.46,0.41,0.45,+,0.02,0.45,90,0.46,100,531.00
078997,旺宏凱基07購02,0,0,0,--,--,--,--, ,0.00,0.15,100,0.17,10,43.90
078999,光罩凱基08購01,"60,000",11,"263,480",4.39,4.56,4.33,4.48,-,0.22,4.27,100,4.37,10,87.50
079003,聯發科凱基08購02,0,0,0,--,--,--,--, ,0.00,4.10,100,4.20,10,985.00
079005,華新科凱基07購02,0,0,0,--,--,--,--, ,0.00,0.02,100,0.12,10,212.50
079006,華新科凱基0A購01,"320,000",4,"44,400",0.14,0.14,0.13,0.13,-,0.02,0.12,100,0.13,100,212.50
079008,上緯控凱基08購01,0,0,0,--,--,--,--, ,0.00,0.06,100,0.10,10,118.00
079013,SGBR2X元大09購01,0,0,0,--,--,--,--, ,0.00,3.69,100,3.79,10,8.74
079016,中興電元大08購02,0,0,0,--,--,--,--, ,0.00,0.07,100,0.08,50,49.95
079018,和大元大08購01,"12,000",2,"6,240",0.52,0.52,0.52,0.52, ,0.00,0.54,100,0.55,50,97.00
079021,聯電元大07購03,0,0,0,--,--,--,--, ,0.00,0.97,100,1.07,10,52.40
079022,聯電元大08購02,"22,000",5,"27,280",1.27,1.27,1.20,1.20,-,0.10,1.20,10,1.21,10,52.40
079023,聯電元大08購03,"789,000",37,"895,090",1.21,1.21,1.06,1.06,-,0.15,1.06,10,1.07,50,52.40
079027,鴻海元大08購01,0,0,0,--,--,--,--, ,0.00,4.55,100,4.65,10,111.50
079028,鴻海元大09購01,0,0,0,--,--,--,--, ,0.00,5.05,100,5.55,10,111.50
079029,台積電元大08購03,0,0,0,--,--,--,--, ,0.00,2.14,100,2.24,10,605.00
079030,台積電元大09購01,"3,000",1,"7,110",2.37,2.37,2.37,2.37,-,0.12,2.35,100,2.45,10,605.00
079031,台積電元大09購02,0,0,0,--,--,--,--, ,0.00,2.47,100,2.57,10,605.00
079036,瑞昱元大07購01,0,0,0,--,--,--,--, ,0.00,2.27,100,2.36,10,516.00
079038,友達元大07購04,0,0,0,--,--,--,--, ,0.00,2.70,100,2.77,10,20.80
079042,全新元大07購02,0,0,0,--,--,--,--, ,0.00,0.14,100,0.15,50,119.00
079043,可成元大07購01,0,0,0,--,--,--,--, ,0.00,--,0,0.14,499,181.50
079045,長榮元大09購01,0,0,0,--,--,--,--, ,0.00,33.60,100,--,0,133.50
079046,新光金元大09購01,0,0,0,--,--,--,--, ,0.00,1.22,100,--,0,9.58
079049,禾伸堂元大07購01,0,0,0,--,--,--,--, ,0.00,0.52,100,0.54,50,135.50
079050,玉晶光元大09購03,0,0,0,--,--,--,--, ,0.00,0.46,100,0.56,10,506.00
079051,世芯元大08購01,"39,000",9,"57,000",1.39,1.50,1.30,1.30,-,0.15,1.30,5,1.48,10,550.00
079052,神達元大07購01,0,0,0,--,--,--,--, ,0.00,0.03,100,0.12,38,27.75
079057,台灣50國票07購03,"2,000",2,"18,850",9.35,9.50,9.35,9.50, ,0.00,9.40,25,9.50,10,138.70
079058,中興電國票07購03,0,0,0,--,--,--,--, ,0.00,0.01,25,0.10,10,49.95
079059,中鴻國票07購01,0,0,0,--,--,--,--, ,0.00,32.20,499,--,0,50.40
079060,國巨國票07購04,"243,000",3,"21,500",0.10,0.10,0.08,0.09, ,0.00,0.09,25,0.19,10,531.00
079061,國巨國票08購04,"3,000",3,670,0.20,0.26,0.20,0.26,+,0.01,0.20,25,0.26,29,531.00
079063,玉晶光國票09購03,0,0,0,--,--,--,--, ,0.00,0.29,25,0.30,10,506.00
079064,日月光國票07購02,"37,000",3,"112,700",3.00,3.28,2.74,2.74,-,0.74,2.74,25,2.84,10,115.50
